#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:concatenate" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:concatenate" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:concatenate" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:concatenate" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.concatenate" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:concatenate" name="distribution" x="@BDBirthRate.t:concatenate">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:concatenate" name="distribution" x="@BDDeathRate.t:concatenate">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:concatenate" name="distribution">
#            <parameter id="clockRate.c:concatenate" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="All.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="All" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="bce" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="cdf" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ebw" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ecr" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pae" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="rrc" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="sau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="seo" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="stm" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.5" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="ES.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="ES" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="57.0" name="distr" offset="176.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="Firmicute.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="Firmicute" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="bce"/>
#                <taxon idref="cdf"/>
#                <taxon idref="sau"/>
#            </taxonset>
#            <Uniform id="Uniform.7" lower="2587.0" name="distr" offset="3352.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="proteobacteria.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="proteobacteria" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="rrc"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.8" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@concatenate" id="treeLikelihood.concatenate" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:concatenate">
#            <siteModel id="SiteModel.s:concatenate" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:concatenate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:concatenate" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:concatenate" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:concatenate" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:concatenate" id="StrictClock.c:concatenate" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.concatenate	TreeHeight	BirthDeath	BDBirthRate	BDDeathRate	monophyletic(ES)	logP(mrca(ES))	mrca.age(ES)	monophyletic(Firmicute)	logP(mrca(Firmicute))	mrca.age(Firmicute)	monophyletic(proteobacteria)	logP(mrca(proteobacteria))	mrca.age(proteobacteria)	monophyletic(All)	logP(mrca(All))	mrca.age(All)	clockRate
9325000	-81439.61297225788	-81341.46633156753	-98.14664069034258	-81341.46633156753	16188.674519285323	-91.23888541136044	1.9061618175435083E-4	0.41022441379697244	1	0.0	405.66044912789164	1	0.0	11532.706263898235	0	0.0	15044.95870004955	0	0.0	16188.674519285323	2.9150708793228063E-5
9326000	-81429.89283624015	-81336.66788063521	-93.22495560493164	-81336.66788063521	10530.482400815054	-86.3172003259495	2.489119606433709E-4	0.08477973376360488	1	0.0	254.422616425286	1	0.0	7199.19203843707	0	0.0	10091.54052362837	0	0.0	10530.482400815054	4.493998719598759E-5
9327000	-81430.48754666219	-81336.25606463867	-94.23148202351722	-81336.25606463867	11851.73299427036	-87.32372674453508	2.2024082642681546E-4	0.29186205262501175	1	0.0	247.87779007339597	1	0.0	7980.67452909444	0	0.0	11102.421201814528	0	0.0	11851.73299427036	3.996862075833046E-5
9328000	-81429.63079066081	-81335.38261615399	-94.24817450682146	-81335.38261615399	12364.426859034502	-87.34041922783932	1.244133116443384E-4	0.21886797302680144	1	0.0	316.10657909188717	1	0.0	8349.811423527615	1	0.0	11780.6534305071	0	0.0	12364.426859034502	3.848255590885351E-5
9329000	-81439.34770471374	-81335.01809785355	-104.32960686019136	-81335.01809785355	39745.163615599915	-97.42185158120922	3.7792486099232826E-5	0.6744404414058164	1	0.0	973.317548786798	1	0.0	26925.53302694453	0	0.0	38072.05790698456	0	0.0	39745.163615599915	1.2021068356245717E-5
9330000	-81433.10577874878	-81341.11907048189	-91.98670826689133	-81341.11907048189	10243.025217220476	-85.07895298790919	3.704827778891277E-5	0.9111158318908767	1	0.0	287.16856731781155	1	0.0	7025.447752257022	0	0.0	9801.129405881087	0	0.0	10243.025217220476	4.7021522795430776E-5
9331000	-81429.74538729296	-81336.97286502695	-92.77252226600581	-81336.97286502695	11139.019759599667	-85.86476698702367	1.1405820961192368E-4	0.7609995864316246	1	0.0	259.7984507505104	1	0.0	7531.905370593072	0	0.0	10534.490182739737	0	0.0	11139.019759599667	4.247732995430182E-5
9332000	-81432.65617348597	-81336.92094223721	-95.73523124876499	-81336.92094223721	13738.04852520449	-88.82747596978285	7.827455804153252E-5	0.3132551168473735	1	0.0	311.8273953240447	1	0.0	9383.81657500287	0	0.0	12941.113123871002	0	0.0	13738.04852520449	3.4635074020325245E-5
9333000	-81435.36269375937	-81337.63227657485	-97.73041718451663	-81337.63227657485	16485.455545547058	-90.82266190553449	1.249580780581663E-4	0.8067801592413724	1	0.0	385.2172022812667	1	0.0	11285.428954967594	0	0.0	15466.860990112471	0	0.0	16485.455545547058	2.925102905305648E-5
9334000	-81439.30607055181	-81339.76620784352	-99.53986270829166	-81339.76620784352	21570.088602854004	-92.63210742930953	7.088262309203149E-5	0.030241173265361642	1	0.0	595.4344513952623	1	0.0	14619.359289872862	0	0.0	20008.820876593294	0	0.0	21570.088602854004	2.2077361155782122E-5
9335000	-81436.86932409034	-81339.00796132468	-97.86136276566072	-81339.00796132468	19558.15289684986	-90.95360748667858	4.955586218374402E-5	0.6629979936757392	1	0.0	537.7687145392885	1	0.0	13241.816600640524	0	0.0	17983.70387382586	0	0.0	19558.15289684986	2.442333847193973E-5
9336000	-81437.05476843435	-81337.59568587005	-99.45908256429507	-81337.59568587005	19665.6598057215	-92.55132728531294	1.1456010180565475E-4	0.7596964939564831	1	0.0	460.24386691693627	1	0.0	13112.990601042286	0	0.0	18788.84228000959	0	0.0	19665.6598057215	2.4415171612148143E-5
9337000	-81429.93550918886	-81335.05744231188	-94.87806687698227	-81335.05744231188	12311.229091835476	-87.97031159800014	2.2538770175044604E-4	0.18257582228094696	1	0.0	284.12144836840963	1	0.0	8550.081282308545	0	0.0	11741.669812662365	0	0.0	12311.229091835476	3.8428971498375885E-5
9338000	-81428.61917048505	-81336.25385122666	-92.36531925838699	-81336.25385122666	10234.027691812043	-85.45756397940485	1.9790865188907075E-4	0.4675676159195434	1	0.0	248.59787309887523	1	0.0	6889.66003313807	0	0.0	9546.583846659147	0	0.0	10234.027691812043	4.68914003025243E-5
9339000	-81430.36122208984	-81336.98315592318	-93.37806616664983	-81336.98315592318	10278.8733999631	-86.4703108876677	6.742091571404013E-5	0.559547998316382	1	0.0	249.35697959935655	1	0.0	7017.180798168318	0	0.0	9706.456257443691	0	0.0	10278.8733999631	4.578745404557442E-5
9340000	-81429.81738616386	-81337.17045136257	-92.64693480128575	-81337.17045136257	10310.40260776187	-85.73917952230362	1.533549648334511E-4	0.18101386262293045	1	0.0	240.76728085979462	1	0.0	7183.186735640215	1	0.0	9608.687100160061	0	0.0	10310.40260776187	4.6601911234025156E-5
9341000	-81429.70338615385	-81336.19261576884	-93.51077038500192	-81336.19261576884	11254.04778840494	-86.60301510601978	1.954116448915537E-4	0.1892127079720445	1	0.0	249.06765543903728	1	0.0	7737.173556814236	0	0.0	10826.198427129495	0	0.0	11254.04778840494	4.23758320229473E-5
9342000	-81435.56106631951	-81336.594620353	-98.96644596650117	-81336.594620353	18880.3229509841	-92.05869068751903	6.778087622390305E-5	0.019592749040548172	1	0.0	430.74052309856506	1	0.0	13166.058733788594	0	0.0	17964.883025699477	0	0.0	18880.3229509841	2.4788713787207807E-5
9343000	-81434.63022948544	-81337.91626785684	-96.71396162859732	-81337.91626785684	14045.733280746561	-89.80620634961518	2.1541119058532586E-4	0.31491793808991836	1	0.0	315.1283054875851	1	0.0	9726.122148384877	0	0.0	13533.499667316826	0	0.0	14045.733280746561	3.360177236974943E-5
9344000	-81435.7605027234	-81337.01462316293	-98.74587956045917	-81337.01462316293	20031.267772546664	-91.83812428147704	1.1118844751432434E-4	0.06449776336917155	1	0.0	444.61469275520705	1	0.0	14184.108907235517	0	0.0	19018.649158039232	0	0.0	20031.267772546664	2.34088481541729E-5
9345000	-81434.30197490608	-81334.83379607563	-99.46817883044838	-81334.83379607563	21790.884128854927	-92.56042355146624	6.297439283244582E-5	0.2775319299227709	1	0.0	540.6874202601589	1	0.0	15090.758503887184	0	0.0	20756.19458510661	0	0.0	21790.884128854927	2.1626140794972912E-5
9346000	-81429.37837010082	-81336.35968158314	-93.01868851767529	-81336.35968158314	11190.23382087909	-86.11093323869315	1.5403405321311902E-4	0.46491617696317317	1	0.0	267.76230955150334	1	0.0	7580.820954788185	1	0.0	10828.129859969355	0	0.0	11190.23382087909	4.232503521202958E-5
9347000	-81431.34803953272	-81334.38802245869	-96.96001707403762	-81334.38802245869	15311.77127943678	-90.05226179505549	1.9060482641159148E-4	0.0928499425973049	1	0.0	389.53120505302974	1	0.0	10379.855674918985	0	0.0	14550.890821843981	0	0.0	15311.77127943678	3.095956381644851E-5
9348000	-81433.56669303203	-81335.01823476602	-98.54845826601611	-81335.01823476602	20637.815247961662	-91.64070298703398	3.2894306807875154E-5	0.7385178885038512	1	0.0	496.68066278014567	1	0.0	14037.237928069415	0	0.0	19558.818289121362	0	0.0	20637.815247961662	2.290371143655291E-5
9349000	-81434.44345195287	-81337.26829593434	-97.17515601853182	-81337.26829593434	17266.826937377893	-90.26740073954969	7.094855886487041E-5	0.8763061418810536	1	0.0	383.3916637622503	1	0.0	11628.623790782207	0	0.0	16508.559540297523	0	0.0	17266.826937377893	2.7967667403125693E-5
9350000	-81439.48347661934	-81337.67043981672	-101.81303680261507	-81337.67043981672	27017.98577116583	-94.90528152363294	8.807017294070142E-5	0.5520829964726554	1	0.0	645.5237529240317	1	0.0	18152.262311742237	0	0.0	26186.457158693036	0	0.0	27017.98577116583	1.721581468931115E-5
9351000	-81429.26741560863	-81336.54126383449	-92.72615177413735	-81336.54126383449	10367.031460444487	-85.81839649515521	1.5133727266106403E-4	0.8032042593990109	1	0.0	257.2463813570599	1	0.0	7071.8056513135925	0	0.0	9687.277745760206	0	0.0	10367.031460444487	4.6041465300030787E-5
9352000	-81448.86944810876	-81334.75731469707	-114.1121334116957	-81334.75731469707	91018.04262944942	-107.20437813271356	3.816824091488131E-5	0.32146697571598243	1	0.0	2018.7968689320987	1	0.0	61787.53579506294	0	0.0	84292.8601695529	0	0.0	91018.04262944942	5.240798855436731E-6
9353000	-81433.0239968445	-81336.21632277718	-96.8076740673111	-81336.21632277718	15716.60668246892	-89.89991878832896	9.291439435549193E-5	0.03935320524056621	1	0.0	355.81718083682506	1	0.0	10402.419495692597	0	0.0	14925.441092706531	0	0.0	15716.60668246892	3.0129050956482685E-5
9354000	-81432.51268224677	-81336.19107289556	-96.32160935121861	-81336.19107289556	13161.795241614136	-89.41385407223648	2.014423014857548E-4	0.7134288453324966	1	0.0	319.7817539589475	1	0.0	9101.258484600756	0	0.0	12508.84310573397	0	0.0	13161.795241614136	3.614535612506898E-5
9355000	-81433.74589783343	-81338.03342259885	-95.71247523457839	-81338.03342259885	15600.186500237181	-88.80471995559625	7.024530886652196E-5	0.7890765074257413	1	0.0	366.8691857763589	1	0.0	10529.34400799635	0	0.0	15196.275987153294	0	0.0	15600.186500237181	3.0202896668215856E-5
9356000	-81440.39516429674	-81341.76332843518	-98.63183586156143	-81341.76332843518	19907.993570969546	-91.72408058257929	9.240895774958658E-5	0.7786769881930592	1	0.0	401.1699613143285	1	0.0	13329.110546037075	0	0.0	18531.92747391738	0	0.0	19907.993570969546	2.387022478405359E-5
9357000	-81434.37664331465	-81338.33495770315	-96.04168561150607	-81338.33495770315	15030.959326363023	-89.13393033252393	9.991860658715586E-5	0.827011943522074	1	0.0	297.2566516550403	1	0.0	10287.810729328905	0	0.0	14250.767453218788	0	0.0	15030.959326363023	3.200584635360109E-5
9358000	-81429.73744876681	-81335.5025172948	-94.23493147202653	-81335.5025172948	11107.140851159254	-87.3271761930444	3.9498122112947406E-5	0.7212339708253259	1	0.0	284.36507414182785	1	0.0	7634.716977429774	0	0.0	10314.148121091772	0	0.0	11107.140851159254	4.3175700441369096E-5
9359000	-81431.72844578348	-81340.0553399596	-91.67310582387518	-81340.0553399596	9812.08902032301	-84.76535054489304	1.4595019291050213E-4	0.6063871476085434	1	0.0	266.7651474794132	1	0.0	6776.182924375832	0	0.0	9068.021097268766	0	0.0	9812.08902032301	4.878097643916263E-5
9360000	-81441.04559857873	-81342.79615039358	-98.2494481851427	-81342.79615039358	18900.984030418647	-91.34169290616056	4.4015829050280884E-5	0.5579993360825535	1	0.0	428.6057919808359	1	0.0	13067.188701188912	0	0.0	17697.742052158224	0	0.0	18900.984030418647	2.4719796798183845E-5
9361000	-81431.797551497	-81339.81947908177	-91.97807241523014	-81339.81947908177	9840.55547555415	-85.07031713624801	1.9638818742323031E-4	0.3995209319364879	1	0.0	233.6486315493558	1	0.0	6599.068678530649	0	0.0	9420.49268577001	0	0.0	9840.55547555415	4.9265627029776574E-5
9362000	-81428.51755406852	-81336.13312900325	-92.38442506525465	-81336.13312900325	10263.33730766442	-85.47666978627251	1.411207854886097E-4	0.36765399659875	1	0.0	240.5807969913153	1	0.0	6943.95334872866	0	0.0	9657.657191635128	0	0.0	10263.33730766442	4.608233095110639E-5
9363000	-81430.69593571778	-81335.78622516058	-94.90971055719871	-81335.78622516058	11498.28712757013	-88.00195527821657	2.748438106579542E-4	0.216912734105983	1	0.0	276.4443098787077	1	0.0	8011.857001306785	1	0.0	10774.717618903069	0	0.0	11498.28712757013	4.0373580147714585E-5
9364000	-81428.69016230677	-81333.23259015611	-95.4575721506535	-81333.23259015611	14357.81504073894	-88.54981687167137	1.3696961781503676E-4	0.21380291774147717	1	0.0	338.11325383904466	1	0.0	9677.121935538273	0	0.0	13571.368114830406	0	0.0	14357.81504073894	3.333825982645671E-5
9365000	-81436.4886329902	-81336.62478830694	-99.86384468324526	-81336.62478830694	22948.827998278826	-92.95608940426312	7.50399053726288E-5	0.07766887547989537	1	0.0	542.5992475466334	1	0.0	15471.79094053284	1	0.0	21290.420842329742	0	0.0	22948.827998278826	2.0849404234605936E-5
9366000	-81425.72919724333	-81333.50918329926	-92.22001394406504	-81333.50918329926	10565.829526216563	-85.31225866508291	9.658409337851368E-5	0.6935077943481672	1	0.0	248.22735771540073	1	0.0	7149.928412806396	0	0.0	10007.532276183287	0	0.0	10565.829526216563	4.50919234151171E-5
9367000	-81429.18905028571	-81335.88862180877	-93.30042847694801	-81335.88862180877	11467.341862373174	-86.39267319796588	1.0839971866572024E-4	0.5022270698975065	1	0.0	295.70152300592747	1	0.0	7924.28201985094	0	0.0	10823.423221621613	0	0.0	11467.341862373174	4.119830544470056E-5
9368000	-81434.73682752295	-81342.2444281649	-92.4923993580633	-81342.2444281649	9951.453986842705	-85.58464407908116	2.578831584871675E-4	0.21500228243395433	1	0.0	247.98258240008974	1	0.0	6711.4991616415	0	0.0	8987.741028298384	0	0.0	9951.453986842705	4.929041187563774E-5
9369000	-81430.75530207522	-81335.21770216526	-95.53759990996136	-81335.21770216526	13636.113441149786	-88.62984463097922	1.9226574679095647E-4	3.8509695381752635E-4	1	0.0	330.3775594535358	1	0.0	9384.174404094254	0	0.0	12793.43994195966	0	0.0	13636.113441149786	3.4620397366367035E-5
9370000	-81433.61485389271	-81336.27413690768	-97.34071698502348	-81336.27413690768	15861.381896868268	-90.43296170604134	1.8878849980507144E-4	0.01481056148718839	1	0.0	348.70051519245106	1	0.0	10990.778734417596	0	0.0	14883.674049951562	0	0.0	15861.381896868268	2.967680666918277E-5
9371000	-81440.28150141267	-81338.66268318745	-101.61881822522962	-81338.66268318745	26039.251818345245	-94.71106294624748	1.0227021101523891E-4	0.43227748730871923	1	0.0	649.3947578621468	1	0.0	17619.672529516694	0	0.0	24543.62660938496	0	0.0	26039.251818345245	1.7929750600857494E-5
9372000	-81438.85711686441	-81340.46304581736	-98.3940710470416	-81340.46304581736	17617.25772823819	-91.48631576805947	1.5864026160790161E-4	0.4458232317198981	1	0.0	444.5474190748436	1	0.0	12107.335702699651	0	0.0	16398.82862833531	0	0.0	17617.25772823819	2.6403298764842772E-5
9373000	-81436.94637657808	-81341.81334847726	-95.13302810082762	-81341.81334847726	14409.040244817194	-88.22527282184548	4.523831611079484E-5	0.9286681270505106	1	0.0	308.789595638857	1	0.0	9590.672210882203	0	0.0	13378.283616120203	0	0.0	14409.040244817194	3.336126881826378E-5
9374000	-81432.58809226281	-81338.63437395205	-93.95371831076717	-81338.63437395205	10658.739091847387	-87.04596303178504	2.8526765146748176E-4	0.09678593272876293	1	0.0	250.0302953937377	1	0.0	7257.85136374663	0	0.0	10307.391016391275	0	0.0	10658.739091847387	4.3611348216206805E-5
9375000	-81432.8933043767	-81335.91697522198	-96.97632915473126	-81335.91697522198	17375.40170753698	-90.06857387574912	8.573043976255486E-5	0.3968358507552644	1	0.0	366.74028744636496	1	0.0	11523.655829531595	0	0.0	16353.85263692088	0	0.0	17375.40170753698	2.752597067683075E-5
9376000	-81431.09761872242	-81339.00839308237	-92.08922564004337	-81339.00839308237	10382.677460485971	-85.18147036106123	1.3581687228139718E-4	0.6869820353768665	1	0.0	249.4285149905435	1	0.0	7063.569833552072	0	0.0	9805.652355194674	0	0.0	10382.677460485971	4.657417487915063E-5
9377000	-81437.7989294864	-81335.21227598342	-102.58665350298462	-81335.21227598342	30377.240491539807	-95.67889822400248	7.709521391686476E-5	0.34250964954240704	1	0.0	718.5744666877014	1	0.0	21076.17297954368	0	0.0	28841.259937230672	0	0.0	30377.240491539807	1.5538475610076204E-5
9378000	-81432.44036241063	-81338.32374309478	-94.11661931585462	-81338.32374309478	11956.60949888084	-87.20886403687248	1.9413509163333488E-4	0.39613369932813686	1	0.0	285.5762933245859	1	0.0	8435.719250232783	0	0.0	10899.20217844924	0	0.0	11956.60949888084	3.9589479026975763E-5
9379000	-81433.47894216797	-81335.95714632464	-97.5217958433296	-81335.95714632464	12300.457726198418	-90.61404056434746	3.4247188185766454E-4	0.039678811461338344	1	0.0	305.1998059555444	1	0.0	8514.762334086958	0	0.0	11590.25909066206	0	0.0	12300.457726198418	3.803309087735865E-5
9380000	-81428.39553742378	-81334.61454729387	-93.78099012991382	-81334.61454729387	11400.901900268322	-86.87323485093168	2.119039414173375E-4	0.3648591009492534	1	0.0	244.24840515835479	1	0.0	7803.869908905345	0	0.0	10802.004353969547	0	0.0	11400.901900268322	4.131941361943622E-5
9381000	-81430.33985337353	-81337.11275724467	-93.22709612886473	-81337.11275724467	11747.528738683744	-86.3193408498826	3.810265566716727E-5	0.8586427483898694	1	0.0	254.7496690168346	1	0.0	7779.013033073258	0	0.0	10871.823379065212	0	0.0	11747.528738683744	4.070688663235852E-5
9382000	-81430.24631140688	-81338.29517930868	-91.95113209820555	-81338.29517930868	9907.910754605864	-85.04337681922341	2.2697580730585358E-5	0.9771935258319072	1	0.0	237.36789176135898	1	0.0	6967.442757609769	0	0.0	9513.751142769028	0	0.0	9907.910754605864	4.7411356447116585E-5
9383000	-81434.80519379512	-81335.23836167912	-99.56683211600755	-81335.23836167912	24140.48372765348	-92.65907683702541	3.759245042570979E-5	0.8112733648462085	1	0.0	571.7859358743041	1	0.0	16759.717316645394	0	0.0	22489.959430325303	0	0.0	24140.48372765348	1.9557741403851357E-5
9384000	-81442.78216876212	-81339.58237304032	-103.1997957217915	-81339.58237304032	34998.55149402447	-96.29204044280937	4.6031368670747305E-5	0.6324699718769714	1	0.0	820.8539309494862	1	0.0	23609.62603688832	0	0.0	33917.73955042574	0	0.0	34998.55149402447	1.3278233230064382E-5
9385000	-81441.88853551028	-81337.3556496317	-104.53288587858621	-81337.3556496317	39236.95577213634	-97.62513059960408	5.025428425662266E-5	0.27620785017100313	1	0.0	946.8969303313543	1	0.0	26826.99340321014	0	0.0	37476.3343961712	0	0.0	39236.95577213634	1.2069421599506438E-5
9386000	-81432.25774012631	-81338.26949216056	-93.98824796575828	-81338.26949216056	11985.647721274403	-87.08049268677614	1.7527251933994626E-4	0.1902129543576244	1	0.0	278.37367993367974	1	0.0	8138.933510363052	0	0.0	11443.235026353615	0	0.0	11985.647721274403	3.9339029383811496E-5
9387000	-81437.7475042712	-81340.56931759529	-97.17818667591617	-81340.56931759529	13565.811513110035	-90.27043139693403	2.1484413336100906E-4	0.7420574898594854	1	0.0	325.7260849373706	1	0.0	9358.937735184963	0	0.0	12380.578875408295	0	0.0	13565.811513110035	3.5209085334556805E-5
9388000	-81431.803555122	-81337.683608127	-94.11994699499624	-81337.683608127	12841.32690535719	-87.2121917160141	8.199289919163829E-5	0.6859703505495252	1	0.0	269.5955453237308	1	0.0	8833.685483474108	0	0.0	12370.431276682248	0	0.0	12841.32690535719	3.6696435931423476E-5
9389000	-81434.01654953112	-81343.35069207342	-90.6658574577016	-81343.35069207342	9022.80131681874	-83.75810217871947	8.006852798893653E-5	0.8119645691031593	1	0.0	247.20215610737355	1	0.0	6240.602207576513	0	0.0	8237.02088327542	0	0.0	9022.80131681874	5.249168507364518E-5
9390000	-81435.65485304821	-81335.99885503756	-99.65599801065841	-81335.99885503756	23810.056403929848	-92.74824273167627	6.0177222502210345E-5	0.6381196107601703	1	0.0	579.8668079816617	1	0.0	16598.218058924824	0	0.0	22605.759018640503	0	0.0	23810.056403929848	2.0078023549844258E-5
9391000	-81432.69342143914	-81339.28698942087	-93.40643201826057	-81339.28698942087	11764.651015482332	-86.49867673927844	1.0419407014225409E-4	0.5501173276976566	1	0.0	253.4957881661942	1	0.0	8057.790437333834	0	0.0	11187.705066031604	0	0.0	11764.651015482332	4.0425892358509365E-5
9392000	-81434.87948561576	-81337.60632459648	-97.27316101929128	-81337.60632459648	17281.489064898502	-90.36540574030914	9.838586168671833E-5	0.7500324375735097	1	0.0	384.43783378015513	1	0.0	11778.352943082165	0	0.0	16698.929389534485	0	0.0	17281.489064898502	2.771987803533813E-5
9393000	-81431.45784869454	-81335.49988079631	-95.95796789822174	-81335.49988079631	15018.696461060366	-89.0502126192396	1.1054659869297375E-4	0.17754641559263995	0	0.0	346.8521902124901	1	0.0	10148.87873801181	0	0.0	14209.661355674281	0	0.0	15018.696461060366	3.191483290909618E-5
9394000	-81442.66527327089	-81336.04232770634	-106.62294556455767	-81336.04232770634	42533.72863917981	-99.71519028557553	1.6994846525583454E-5	0.45706434854453226	1	0.0	986.3789548005353	1	0.0	29229.808247786837	0	0.0	40995.234789218455	0	0.0	42533.72863917981	1.1017067601950479E-5
9395000	-81436.74357690997	-81334.38879321306	-102.35478369690982	-81334.38879321306	30020.666413065617	-95.44702841792768	7.052246729607578E-5	0.5929120807008863	1	0.0	677.3075282262214	1	0.0	20695.50478114726	0	0.0	28278.727947557443	0	0.0	30020.666413065617	1.572287903688788E-5
9396000	-81428.37541683235	-81336.48256137811	-91.89285545423402	-81336.48256137811	9636.09690818225	-84.98510017525189	2.1431208959529877E-4	0.13258611614236454	1	0.0	240.77151875624435	1	0.0	6483.622676977331	0	0.0	8937.541209000652	0	0.0	9636.09690818225	5.00640655129961E-5
9397000	-81431.71838284693	-81334.72549333583	-96.99288951109565	-81334.72549333583	11344.084502666365	-90.08513423211352	3.13601224569894E-4	0.6739219424023736	1	0.0	288.0374506754267	1	0.0	7800.209783423648	0	0.0	10894.692977196048	0	0.0	11344.084502666365	4.171987807973481E-5
9398000	-81434.67700769822	-81336.15483841521	-98.5221692830161	-81336.15483841521	18993.833355829196	-91.61441400403396	4.034980605077438E-5	0.5648113049062806	1	0.0	461.2427129716101	1	0.0	12731.819803435665	0	0.0	18401.39743183813	0	0.0	18993.833355829196	2.489616623545839E-5
9399000	-81433.41847140227	-81336.2080265881	-97.2104448141789	-81336.2080265881	17924.661682426507	-90.30268953519676	5.5669660567063605E-5	0.8733756359009663	1	0.0	401.0423829002147	1	0.0	12292.240627786932	0	0.0	16882.00113405632	0	0.0	17924.661682426507	2.6388078623670002E-5
9400000	-81429.75722073812	-81335.22555821929	-94.53166251882513	-81335.22555821929	13113.300375341818	-87.62390723984299	1.3060166093864183E-4	0.3392511657973846	1	0.0	325.6377962534184	1	0.0	8965.635374404073	0	0.0	12326.283796196833	0	0.0	13113.300375341818	3.638438083258275E-5
9401000	-81432.50284857993	-81339.66248390674	-92.84036467318316	-81339.66248390674	10492.48042121265	-85.93260939420102	1.98400916154637E-4	0.1432286924961961	0	0.0	261.72744675220605	1	0.0	7145.932482318588	0	0.0	10050.971411353106	0	0.0	10492.48042121265	4.4602973074953E-5
9402000	-81430.1044710042	-81337.00402031222	-93.10045069198017	-81337.00402031222	11077.530793568349	-86.19269541299803	1.5175043735428723E-4	0.6991876064917493	1	0.0	291.343771278104	1	0.0	7491.914643637767	0	0.0	10565.199920256493	0	0.0	11077.530793568349	4.2754408617488666E-5
9403000	-81433.89924383994	-81336.21124001569	-97.68800382425314	-81336.21124001569	13620.7157817484	-90.78024854527101	4.26141171044064E-5	0.3917492745218986	1	0.0	320.1986514118778	1	0.0	9277.055305939135	0	0.0	12718.807697489185	0	0.0	13620.7157817484	3.543031058254574E-5
