"Uniprot1","Uniprot2","path.length","K.edge","Degree1","Degree2","mean_deg","min_deg","max_deg","drug_pair","network"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Levofloxacin_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Meropenem_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Meropenem_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Ciprofloxacin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Levofloxacin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Moxifloxacin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Novobiocin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Ciprofloxacin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Levofloxacin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Moxifloxacin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Novobiocin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3985",2,3,3,18,10,3,18,"Amoxicillin_Clindamycin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3985",2,3,3,18,10,3,18,"Aztreonam_Clindamycin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3985",2,3,3,18,10,3,18,"Cefaclor_Clindamycin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3985",2,3,3,18,10,3,18,"Cefotaxime_Clindamycin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3985",2,3,3,18,10,3,18,"Cephalexin_Clindamycin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3985",2,3,3,18,10,3,18,"Clindamycin_Imipenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3985",2,3,3,18,10,3,18,"Clindamycin_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3985",2,3,3,18,10,3,18,"Clindamycin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3985",2,3,3,18,10,3,18,"Clindamycin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b1288","eco:b3177",3,3,13,3,8,3,13,"Sulfamonomethoxine_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3177",2,3,11,3,7,3,11,"Ciprofloxacin_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3177",2,3,11,3,7,3,11,"Levofloxacin_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3177",2,3,11,3,7,3,11,"Moxifloxacin_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3177",2,3,11,3,7,3,11,"Novobiocin_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2827","eco:b3177",4,3,25,3,14,3,25,"Flucytosine_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3019","eco:b3177",2,3,5,3,4,3,5,"Levofloxacin_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3019","eco:b3177",2,3,5,3,4,3,5,"Moxifloxacin_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3030","eco:b3177",2,3,12,3,8,3,12,"Levofloxacin_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3030","eco:b3177",2,3,12,3,8,3,12,"Moxifloxacin_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3177","eco:b3251",2,3,3,25,14,3,25,"A22_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3177","eco:b3699",2,3,3,5,4,3,5,"Ciprofloxacin_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3177","eco:b3699",2,3,3,5,4,3,5,"Levofloxacin_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3177","eco:b3699",2,3,3,5,4,3,5,"Moxifloxacin_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3177","eco:b3699",2,3,3,5,4,3,5,"Novobiocin_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3177","eco:b3985",3,3,3,18,10,3,18,"Clindamycin_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b3019",4,5,7,5,6,5,7,"Levofloxacin_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b3019",4,5,7,5,6,5,7,"Moxifloxacin_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b3699",4,5,7,5,6,5,7,"Ciprofloxacin_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b3699",4,5,7,5,6,5,7,"Levofloxacin_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b3699",4,5,7,5,6,5,7,"Moxifloxacin_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b3699",4,5,7,5,6,5,7,"Novobiocin_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b1288","eco:b3019",3,5,13,5,9,5,13,"Levofloxacin_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b1288","eco:b3019",3,5,13,5,9,5,13,"Moxifloxacin_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b1288","eco:b3699",3,5,13,5,9,5,13,"Ciprofloxacin_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b1288","eco:b3699",3,5,13,5,9,5,13,"Levofloxacin_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b1288","eco:b3699",3,5,13,5,9,5,13,"Moxifloxacin_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b1288","eco:b3699",3,5,13,5,9,5,13,"Novobiocin_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3019",2,5,11,5,8,5,11,"Ciprofloxacin_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3019",2,5,11,5,8,5,11,"Ciprofloxacin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3019",2,5,11,5,8,5,11,"Levofloxacin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3019",2,5,11,5,8,5,11,"Levofloxacin_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3019",2,5,11,5,8,5,11,"Moxifloxacin_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3699",2,5,11,5,8,5,11,"Ciprofloxacin_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3699",2,5,11,5,8,5,11,"Ciprofloxacin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3699",2,5,11,5,8,5,11,"Ciprofloxacin_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3699",2,5,11,5,8,5,11,"Levofloxacin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3699",2,5,11,5,8,5,11,"Levofloxacin_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3699",2,5,11,5,8,5,11,"Moxifloxacin_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2827","eco:b3019",3,5,25,5,15,5,25,"Flucytosine_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2827","eco:b3019",3,5,25,5,15,5,25,"Flucytosine_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2827","eco:b3699",3,5,25,5,15,5,25,"Ciprofloxacin_Flucytosine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2827","eco:b3699",3,5,25,5,15,5,25,"Flucytosine_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2827","eco:b3699",3,5,25,5,15,5,25,"Flucytosine_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2827","eco:b3699",3,5,25,5,15,5,25,"Flucytosine_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3019","eco:b3030",2,5,5,12,8,5,12,"Levofloxacin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3019","eco:b3251",2,5,5,25,15,5,25,"A22_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3019","eco:b3251",2,5,5,25,15,5,25,"A22_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3019","eco:b3699",2,5,5,5,5,5,5,"Ciprofloxacin_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3019","eco:b3699",2,5,5,5,5,5,5,"Levofloxacin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3019","eco:b3699",2,5,5,5,5,5,5,"Levofloxacin_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3019","eco:b3699",2,5,5,5,5,5,5,"Ciprofloxacin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3019","eco:b3699",2,5,5,5,5,5,5,"Moxifloxacin_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3019","eco:b3985",4,5,5,18,12,5,18,"Clindamycin_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3019","eco:b3985",4,5,5,18,12,5,18,"Clindamycin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3030","eco:b3699",2,5,12,5,8,5,12,"Ciprofloxacin_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3030","eco:b3699",2,5,12,5,8,5,12,"Levofloxacin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3030","eco:b3699",2,5,12,5,8,5,12,"Levofloxacin_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3030","eco:b3699",2,5,12,5,8,5,12,"Ciprofloxacin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3030","eco:b3699",2,5,12,5,8,5,12,"Moxifloxacin_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3251","eco:b3699",2,5,25,5,15,5,25,"A22_Ciprofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3251","eco:b3699",2,5,25,5,15,5,25,"A22_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3251","eco:b3699",2,5,25,5,15,5,25,"A22_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3251","eco:b3699",2,5,25,5,15,5,25,"A22_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3699","eco:b3985",4,5,5,18,12,5,18,"Ciprofloxacin_Clindamycin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3699","eco:b3985",4,5,5,18,12,5,18,"Clindamycin_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3699","eco:b3985",4,5,5,18,12,5,18,"Clindamycin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3699","eco:b3985",4,5,5,18,12,5,18,"Clindamycin_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b1288",3,7,7,13,10,7,13,"Triclosan_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b2231",4,7,7,11,9,7,11,"Ciprofloxacin_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b2231",4,7,7,11,9,7,11,"Levofloxacin_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b2231",4,7,7,11,9,7,11,"Moxifloxacin_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b2231",4,7,7,11,9,7,11,"Novobiocin_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b2827",1,7,7,25,16,7,25,"Flucytosine_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b3030",3,7,7,12,10,7,12,"Levofloxacin_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b3030",3,7,7,12,10,7,12,"Moxifloxacin_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b3251",3,7,7,25,16,7,25,"A22_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b3985",2,7,7,18,12,7,18,"Clindamycin_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b1288","eco:b2231",3,11,13,11,12,11,13,"Ciprofloxacin_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b1288","eco:b2231",3,11,13,11,12,11,13,"Levofloxacin_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b1288","eco:b2231",3,11,13,11,12,11,13,"Moxifloxacin_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b1288","eco:b2231",3,11,13,11,12,11,13,"Novobiocin_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b2827",3,11,11,25,18,11,25,"Ciprofloxacin_Flucytosine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b2827",3,11,11,25,18,11,25,"Flucytosine_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b2827",3,11,11,25,18,11,25,"Flucytosine_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b2827",3,11,11,25,18,11,25,"Flucytosine_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3030",2,11,11,12,12,11,12,"Ciprofloxacin_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3030",2,11,11,12,12,11,12,"Ciprofloxacin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3030",2,11,11,12,12,11,12,"Levofloxacin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3030",2,11,11,12,12,11,12,"Levofloxacin_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3030",2,11,11,12,12,11,12,"Moxifloxacin_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3251",2,11,11,25,18,11,25,"A22_Ciprofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3251",2,11,11,25,18,11,25,"A22_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3251",2,11,11,25,18,11,25,"A22_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3251",2,11,11,25,18,11,25,"A22_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3985",4,11,11,18,14,11,18,"Ciprofloxacin_Clindamycin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3985",4,11,11,18,14,11,18,"Clindamycin_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3985",4,11,11,18,14,11,18,"Clindamycin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3985",4,11,11,18,14,11,18,"Clindamycin_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b1288","eco:b3030",3,12,13,12,12,12,13,"Levofloxacin_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b1288","eco:b3030",3,12,13,12,12,12,13,"Moxifloxacin_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2827","eco:b3030",3,12,25,12,18,12,25,"Flucytosine_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2827","eco:b3030",3,12,25,12,18,12,25,"Flucytosine_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3030","eco:b3251",2,12,12,25,18,12,25,"A22_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3030","eco:b3251",2,12,12,25,18,12,25,"A22_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3030","eco:b3985",3,12,12,18,15,12,18,"Clindamycin_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3030","eco:b3985",3,12,12,18,15,12,18,"Clindamycin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b1288","eco:b2827",2,13,13,25,19,13,25,"Flucytosine_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b1288","eco:b3251",3,13,13,25,19,13,25,"A22_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b1288","eco:b3985",3,13,13,18,16,13,18,"Clindamycin_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2827","eco:b3985",3,18,25,18,22,18,25,"Clindamycin_Flucytosine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3251","eco:b3985",3,18,25,18,22,18,25,"A22_Clindamycin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2827","eco:b3251",2,24,25,25,25,25,25,"A22_Flucytosine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Amoxicillin_Aztreonam","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Amoxicillin_Cefaclor","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Amoxicillin_Cefotaxime","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Amoxicillin_Cephalexin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Amoxicillin_Imipenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Amoxicillin_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Amoxicillin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Amoxicillin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Aztreonam_Cefaclor","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Aztreonam_Cefotaxime","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Aztreonam_Cephalexin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Aztreonam_Imipenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Aztreonam_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Aztreonam_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Aztreonam_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Cefaclor_Cefotaxime","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Cefaclor_Cephalexin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Cefaclor_Imipenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Cefaclor_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Cefaclor_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Cefaclor_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Cefotaxime_Cephalexin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Cefotaxime_Imipenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Cefotaxime_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Cefotaxime_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Cefotaxime_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Cephalexin_Imipenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Cephalexin_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Cephalexin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Cephalexin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Imipenem_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Imipenem_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Imipenem_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Meropenem_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Meropenem_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0084","eco:b0084",0,NA,1,1,1,1,1,"Penicillin G_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0635","eco:b0635",0,NA,2,2,2,2,2,"Amoxicillin_Aztreonam","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0635","eco:b0635",0,NA,2,2,2,2,2,"Amoxicillin_Cefaclor","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0635","eco:b0635",0,NA,2,2,2,2,2,"Amoxicillin_Cefotaxime","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0635","eco:b0635",0,NA,2,2,2,2,2,"Amoxicillin_Cephalexin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0635","eco:b0635",0,NA,2,2,2,2,2,"Amoxicillin_Imipenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0635","eco:b0635",0,NA,2,2,2,2,2,"Amoxicillin_Mecillinam","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0635","eco:b0635",0,NA,2,2,2,2,2,"Amoxicillin_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0635","eco:b0635",0,NA,2,2,2,2,2,"Amoxicillin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0635","eco:b0635",0,NA,2,2,2,2,2,"Amoxicillin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0635","eco:b0635",0,NA,2,2,2,2,2,"Aztreonam_Cefaclor","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0635","eco:b0635",0,NA,2,2,2,2,2,"Aztreonam_Cefotaxime","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0635","eco:b0635",0,NA,2,2,2,2,2,"Aztreonam_Cephalexin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0635","eco:b0635",0,NA,2,2,2,2,2,"Aztreonam_Imipenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0635","eco:b0635",0,NA,2,2,2,2,2,"Aztreonam_Mecillinam","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0635","eco:b0635",0,NA,2,2,2,2,2,"Aztreonam_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0635","eco:b0635",0,NA,2,2,2,2,2,"Aztreonam_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0635","eco:b0635",0,NA,2,2,2,2,2,"Aztreonam_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0635","eco:b0635",0,NA,2,2,2,2,2,"Cefaclor_Cefotaxime","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
