#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:concatenate" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:concatenate" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:concatenate" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#                <parameter id="growthRate.t:concatenate" name="growthRate" spec="beast.core.parameter.RealParameter">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:concatenate" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:concatenate" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.concatenate" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:concatenate" name="distribution">
#            <parameter id="clockRate.c:concatenate" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ePopSizePrior.t:concatenate" name="distribution" x="@ePopSize.t:concatenate">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="GrowthRatePrior.t:concatenate" name="distribution" x="@growthRate.t:concatenate">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="mu" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="scale" spec="beast.core.parameter.RealParameter">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#        <distribution id="All.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="All" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="bce" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="cdf" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ebw" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ecr" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pae" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="rrc" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="sau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="seo" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="stm" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.5" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="ES.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="ES" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="57.0" name="distr" offset="176.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="Firmicute.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="Firmicute" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="bce"/>
#                <taxon idref="cdf"/>
#                <taxon idref="sau"/>
#            </taxonset>
#            <Uniform id="Uniform.7" lower="2587.0" name="distr" offset="3352.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="proteobacteria.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="proteobacteria" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="rrc"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.8" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@concatenate" id="treeLikelihood.concatenate" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:concatenate">
#            <siteModel id="SiteModel.s:concatenate" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:concatenate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:concatenate" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:concatenate" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:concatenate" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:concatenate" id="StrictClock.c:concatenate" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.concatenate	TreeHeight	monophyletic(ES)	logP(mrca(ES))	mrca.age(ES)	monophyletic(Firmicute)	logP(mrca(Firmicute))	mrca.age(Firmicute)	monophyletic(proteobacteria)	logP(mrca(proteobacteria))	mrca.age(proteobacteria)	monophyletic(All)	logP(mrca(All))	mrca.age(All)	clockRate	CoalescentExponential	ePopSize	growthRate
7343000	-81444.54248892043	-81337.14761843189	-107.39487048853411	-81337.14761843189	11857.117850603872	1	0.0	281.3623080240549	1	0.0	8104.089796099751	0	0.0	11195.086807321359	0	0.0	11857.117850603872	3.968745169914403E-5	-93.09274250312684	26493.47780117663	1.6126702885085718E-4
7344000	-81442.40674537959	-81334.85951492481	-107.54723045477603	-81334.85951492481	9984.77418948872	0	0.0	235.51890260515023	0	0.0	6831.195472726513	0	0.0	9262.36670606661	0	0.0	9984.77418948872	4.816655373639931E-5	-92.85745033406575	39038.65999959203	2.1406937901554372E-4
7345000	-81449.55105550037	-81336.43311388697	-113.11794161339701	-81336.43311388697	16097.33244203307	1	0.0	339.2358818172062	1	0.0	11114.33508481775	0	0.0	15076.540753913348	0	0.0	16097.33244203307	2.9912539945457788E-5	-97.66942977570562	83369.63498471692	2.1406937901554372E-4
7346000	-81450.36460124404	-81338.56429203972	-111.80030920432118	-81338.56429203972	15190.270702762358	1	0.0	420.4822799499659	1	0.0	10073.57078179925	0	0.0	14355.24606794002	0	0.0	15190.270702762358	3.151526104419566E-5	-96.65468846712479	61583.4431057712	2.1406937901554372E-4
7347000	-81447.0031427978	-81334.65019225252	-112.35295054527637	-81334.65019225252	14561.521001426967	0	0.0	341.4452613065891	1	0.0	9909.984010058792	0	0.0	14030.909131020017	0	0.0	14561.521001426967	3.2454602870309594E-5	-96.93400608298846	80940.69926835001	2.1406937901554372E-4
7348000	-81455.7997445548	-81336.04243574658	-119.75730880821632	-81336.04243574658	20621.37783018021	1	0.0	429.66458908358163	1	0.0	13717.885782095007	0	0.0	19428.347944429748	0	0.0	20621.37783018021	2.3500852781204206E-5	-104.36903689491275	78495.73010704544	2.1406937901554372E-4
7349000	-81442.96285297906	-81335.51933047207	-107.44352250699446	-81335.51933047207	11376.759413754286	1	0.0	243.96030358422723	1	0.0	7704.296054465874	0	0.0	10746.571015087291	0	0.0	11376.759413754286	4.1818370498547896E-5	-93.05855491809831	28781.703938724968	2.1406937901554372E-4
7350000	-81445.70690414307	-81337.45821587436	-108.24868826870417	-81337.45821587436	11801.016043298045	1	0.0	257.2514970932088	1	0.0	8322.684467033545	1	0.0	11043.956783643318	0	0.0	11801.016043298045	4.026678553637615E-5	-94.10627015800613	22582.84228827403	2.1406937901554372E-4
7351000	-81447.11061514208	-81338.67828221589	-108.43233292619279	-81338.67828221589	12277.53277436389	1	0.0	254.0403074390843	1	0.0	8378.834829410025	0	0.0	11468.812223091541	0	0.0	12277.53277436389	3.913987705885663E-5	-93.95268174654872	31640.042815568224	2.1406937901554372E-4
7352000	-81459.07764461434	-81341.50377339596	-117.57387121837836	-81341.50377339596	19236.40020035735	1	0.0	410.1419379236671	1	0.0	13190.23098696292	0	0.0	17582.24085261428	0	0.0	19236.40020035735	2.5480446992443436E-5	-101.24644533043858	200777.6756117043	2.1406937901554372E-4
7353000	-81446.44175964186	-81334.25380937551	-112.18795026634844	-81334.25380937551	14547.006439533592	1	0.0	327.20352571907404	1	0.0	9852.240400883964	0	0.0	13656.119940057024	0	0.0	14547.006439533592	3.312956334756506E-5	-96.78746802546297	79460.06412135462	2.1406937901554372E-4
7354000	-81447.18925207057	-81337.78076437124	-109.40848769933648	-81337.78076437124	12833.655577409243	1	0.0	275.1397070295485	1	0.0	8810.503507870295	0	0.0	11790.91144098611	0	0.0	12833.655577409243	3.711648621025952E-5	-95.18049623743427	24600.42645523721	2.1406937901554372E-4
7355000	-81453.13828989767	-81338.74004679213	-114.39824310554846	-81338.74004679213	17214.585877188776	1	0.0	406.2619051862736	1	0.0	11679.109223751671	0	0.0	15710.276392398933	0	0.0	17214.585877188776	2.8038827698550583E-5	-98.66573559380062	110750.48943713697	2.1406937901554372E-4
7356000	-81445.98011846522	-81337.84318638679	-108.13693207843033	-81337.84318638679	11598.84931140892	1	0.0	280.05053574026005	1	0.0	7941.875420076935	0	0.0	10916.442842379287	0	0.0	11598.84931140892	4.04284460659358E-5	-93.49597311313912	37178.52396331628	2.1406937901554372E-4
7357000	-81447.33834713598	-81337.48302529378	-109.85532184220247	-81337.48302529378	13520.041160375991	1	0.0	338.3564670112101	1	0.0	9172.354076406684	0	0.0	12626.4574806983	0	0.0	13520.041160375991	3.5750478616521586E-5	-95.06974431954305	42963.45364696506	2.1406937901554372E-4
7358000	-81447.4744680064	-81336.0509777762	-111.42349023019939	-81336.0509777762	14188.390222006616	1	0.0	339.3074183770005	1	0.0	9733.497382830863	0	0.0	13127.961035158936	0	0.0	14188.390222006616	3.3406316766325225E-5	-96.90588530981981	32863.99014243954	2.2318613654620344E-4
7359000	-81443.68729663314	-81336.2942459947	-107.39305063844827	-81336.2942459947	10332.431127588809	1	0.0	243.16356771242744	1	0.0	7032.3787807308545	0	0.0	9814.051429878336	0	0.0	10332.431127588809	4.544388442578866E-5	-92.75883298377586	36928.745849851286	2.2318613654620344E-4
7360000	-81445.36793894503	-81338.14941052154	-107.21852842349384	-81338.14941052154	10899.489172525413	1	0.0	262.79466031283476	1	0.0	7211.725363990563	0	0.0	10427.357376209347	0	0.0	10899.489172525413	4.4040892248792535E-5	-93.21935227378424	19569.040735732637	2.2318613654620344E-4
7361000	-81445.89000506116	-81338.02271666758	-107.86728839357832	-81338.02271666758	11493.129164629509	1	0.0	245.00120373719423	1	0.0	8096.893458876158	0	0.0	10946.465622865762	0	0.0	11493.129164629509	4.1120583825482526E-5	-93.40917080629599	30966.011528770436	2.2318613654620344E-4
7362000	-81445.98268902581	-81337.72462426033	-108.2580647654896	-81337.72462426033	11820.385259175351	1	0.0	241.65001999587122	1	0.0	8147.911337330751	0	0.0	11232.325723184758	0	0.0	11820.385259175351	3.93906884687746E-5	-93.9260546553013	27297.16153216926	2.2318613654620344E-4
7363000	-81444.47762653159	-81334.98424463854	-109.49338189304845	-81334.98424463854	11331.630566812328	1	0.0	261.4331394275375	1	0.0	7708.949589854939	0	0.0	10570.72289503914	0	0.0	11331.630566812328	4.1989017522389587E-5	-94.462039658687	54933.03224294294	2.2318613654620344E-4
7364000	-81443.46170534233	-81335.58261361219	-107.87909173013288	-81335.58261361219	11668.204930538639	0	0.0	274.93754758697474	1	0.0	7873.533915082063	0	0.0	10899.263171142049	0	0.0	11668.204930538639	4.1028531910624346E-5	-93.39901617968785	31653.482174878092	2.2318613654620344E-4
7365000	-81442.13890315783	-81335.28486426636	-106.85403889147214	-81335.28486426636	10638.283488031564	1	0.0	254.4898260208146	1	0.0	7374.56745224225	0	0.0	10053.59103812354	0	0.0	10638.283488031564	4.377418520160977E-5	-92.48144306653126	28427.82554906146	2.2318613654620344E-4
7366000	-81441.66553132074	-81336.25599066373	-105.40954065701746	-81336.25599066373	9051.71940659926	1	0.0	252.3808470830372	1	0.0	6149.397480718348	0	0.0	8519.983532945393	0	0.0	9051.71940659926	5.2536334330147924E-5	-91.94402186662872	11476.384517694536	2.2318613654620344E-4
7367000	-81444.14689431421	-81334.94368357102	-109.20321074319116	-81334.94368357102	12700.815176398273	1	0.0	278.03977884061106	1	0.0	8906.288578130463	0	0.0	11853.966636206258	0	0.0	12700.815176398273	3.7264929756559375E-5	-94.52210453185481	38701.51802632095	2.2318613654620344E-4
7368000	-81441.05838434036	-81335.11899566621	-105.93938867415224	-81335.11899566621	10146.443508143191	1	0.0	240.9431963263142	1	0.0	6898.326797643245	0	0.0	9441.609843101425	0	0.0	10146.443508143191	4.664743648253469E-5	-91.96476025000833	19094.513406077986	2.2318613654620344E-4
7369000	-81442.05106433562	-81335.31337295109	-106.73769138453528	-81335.31337295109	10726.37004872899	1	0.0	248.52393601114957	1	0.0	7100.6677745046045	0	0.0	10251.957728346762	0	0.0	10726.37004872899	4.438454444098883E-5	-92.52987054242168	24109.198677370256	2.2318613654620344E-4
7370000	-81444.30286242654	-81338.0625898095	-106.24027261704515	-81338.0625898095	9396.393031939086	1	0.0	250.74009155351365	1	0.0	6361.2890525208195	0	0.0	8979.200806667357	0	0.0	9396.393031939086	5.0899729918117086E-5	-92.75302597041104	11728.470477056535	2.2318613654620344E-4
7371000	-81446.54030197553	-81340.96396972217	-105.57633225335589	-81340.96396972217	9762.503850217696	1	0.0	265.5796510788789	1	0.0	6753.7250402431755	0	0.0	9186.083311008932	0	0.0	9762.503850217696	4.9025324808881023E-5	-91.49083581533284	21333.296143987183	2.2318613654620344E-4
7372000	-81452.34808505015	-81337.74634768683	-114.6017373633233	-81337.74634768683	16371.991177694823	1	0.0	389.07050695686746	1	0.0	11450.298899934427	0	0.0	15312.796055408411	0	0.0	16371.991177694823	2.902128300910629E-5	-98.76492143626366	122926.73659562664	2.2318613654620344E-4
7373000	-81456.0943461006	-81337.86915685194	-118.22518924865814	-81337.86915685194	20144.23195288341	1	0.0	476.8841963630106	1	0.0	14073.665411657717	0	0.0	18540.750386851178	0	0.0	20144.23195288341	2.3700103605503388E-5	-101.82467644760446	216001.5134710611	2.2318613654620344E-4
7374000	-81443.1889199537	-81334.995798149	-108.19312180469133	-81334.995798149	11874.081720575017	1	0.0	267.0196662663755	1	0.0	8176.2246397095405	0	0.0	11076.506941736814	0	0.0	11874.081720575017	4.034644873333854E-5	-93.89898766416097	26282.59029312987	2.2318613654620344E-4
7375000	-81449.03300129456	-81338.83809434772	-110.19490694683405	-81338.83809434772	13424.045402896136	1	0.0	316.7079200389188	1	0.0	8901.098854990336	0	0.0	12609.186893779533	0	0.0	13424.045402896136	3.62034187059803E-5	-95.22333377451866	51745.93020813121	2.2318613654620344E-4
7376000	-81444.52353678731	-81334.70259408264	-109.8209427046747	-81334.70259408264	12390.460703840557	1	0.0	277.0743216392735	1	0.0	8385.686821725922	0	0.0	11855.080690209177	0	0.0	12390.460703840557	3.8013874928474475E-5	-94.80735040510564	53966.57713442151	2.2318613654620344E-4
7377000	-81443.05077754507	-81333.88266917232	-109.16810837274869	-81333.88266917232	12699.121253957159	1	0.0	293.67261163753574	1	0.0	8759.157460228307	0	0.0	11901.573243715335	0	0.0	12699.121253957159	3.771544668744204E-5	-94.50696208954461	37936.69678819439	2.2318613654620344E-4
7378000	-81444.90554668606	-81336.6807814204	-108.22476526567084	-81336.6807814204	11690.657349775844	1	0.0	249.01126046931267	1	0.0	8069.496652651364	0	0.0	11151.824827539822	0	0.0	11690.657349775844	4.0538606532022615E-5	-93.63494848710995	35324.94571988332	2.2318613654620344E-4
7379000	-81444.89232916723	-81333.30137565592	-111.59095351129834	-81333.30137565592	13647.505068102244	0	0.0	313.24848473017346	1	0.0	9265.284700853388	0	0.0	12844.642373086046	0	0.0	13647.505068102244	3.506633540196862E-5	-96.36876110173264	66484.34090990252	2.6684045035109237E-4
7380000	-81448.43838925948	-81336.20850535335	-112.22988390613223	-81336.20850535335	11460.332814170506	1	0.0	254.33194326607446	1	0.0	7785.835170060297	0	0.0	10790.031053722936	0	0.0	11460.332814170506	4.201131825884576E-5	-98.39963359022263	16527.478365722305	2.6684045035109237E-4
7381000	-81443.91131515928	-81335.55044951255	-108.36086564672247	-81335.55044951255	10884.884656781007	1	0.0	254.43847323117922	1	0.0	7530.3194416847355	0	0.0	10522.738958613038	0	0.0	10884.884656781007	4.271767699118756E-5	-94.10752596853354	25232.01724094834	2.6684045035109237E-4
7382000	-81445.17594960895	-81336.17881636099	-108.99713324795573	-81336.17881636099	13860.323625008272	0	0.0	306.0057296693414	1	0.0	9471.521812149436	0	0.0	12676.238566109318	0	0.0	13860.323625008272	3.490510448906902E-5	-95.26338791905862	15006.967301130804	1.1995940858381375E-4
7383000	-81448.03070752855	-81335.74050774572	-112.29019978282925	-81335.74050774572	19732.533406892697	1	0.0	437.0621323056126	1	0.0	13460.953564627613	0	0.0	18671.426634212043	0	0.0	19732.533406892697	2.436205504578697E-5	-98.03101326697823	25379.828455310126	8.730125390436603E-5
7384000	-81449.16099879265	-81334.22054613166	-114.9404526609873	-81334.22054613166	24012.276729494173	1	0.0	537.223772564008	1	0.0	16569.361153112626	0	0.0	22855.818292528027	0	0.0	24012.276729494173	1.971277014332394E-5	-100.33724991868625	35800.82470749079	8.730125390436603E-5
7385000	-81445.1592084406	-81335.93500617979	-109.22420226081243	-81335.93500617979	14154.611005698176	1	0.0	330.02244173589537	1	0.0	9863.081218829546	0	0.0	13458.185861687745	0	0.0	14154.611005698176	3.395067606854437E-5	-94.82633130899536	29155.37069375879	8.730125390436603E-5
7386000	-81446.94327407677	-81340.78885357664	-106.15442050012756	-81340.78885357664	10755.20841421791	1	0.0	234.5901293484966	1	0.0	7196.253762314031	0	0.0	10021.279173753994	0	0.0	10755.20841421791	4.432614780993845E-5	-92.15774607844783	19520.059107764715	8.730125390436603E-5
7387000	-81440.8028181705	-81335.25114136114	-105.55167680936145	-81335.25114136114	10401.896450294258	1	0.0	239.54419605570354	1	0.0	7228.920349823871	1	0.0	9691.410957231958	0	0.0	10401.896450294258	4.532228838318899E-5	-92.27661824111497	9486.092281712454	8.730125390436603E-5
7388000	-81454.11732929986	-81338.29477431298	-115.82255498688376	-81338.29477431298	25988.245295390672	1	0.0	549.0919625212194	1	0.0	17571.702231446987	0	0.0	24360.073514963693	0	0.0	25988.245295390672	1.8656199232063314E-5	-101.11549270812732	39719.03191392679	8.730125390436603E-5
7389000	-81450.50949177262	-81339.09353603586	-111.41595573677101	-81339.09353603586	18672.144120448327	1	0.0	430.0743905944972	1	0.0	12437.86007201301	0	0.0	18064.976678749637	0	0.0	18672.144120448327	2.588022632106737E-5	-97.05877391466679	27992.874886870173	8.730125390436603E-5
7390000	-81445.6278707011	-81336.74479224955	-108.88307845154183	-81336.74479224955	12288.462393788184	1	0.0	282.5018936198215	1	0.0	8336.230968574298	0	0.0	11732.943236584377	0	0.0	12288.462393788184	3.917192304091622E-5	-94.41557443245766	31257.90194463703	8.730125390436603E-5
7391000	-81453.00407134199	-81340.47033144874	-112.53373989323906	-81340.47033144874	20306.675617920784	1	0.0	530.9797955587075	1	0.0	13989.437653035271	0	0.0	19252.24604353594	0	0.0	20306.675617920784	2.350709239885797E-5	-98.18609937040569	27727.056632472864	8.730125390436603E-5
7392000	-81445.6264181966	-81337.17331605186	-108.4531021447339	-81337.17331605186	14057.211813681617	1	0.0	307.0967023046136	1	0.0	9424.289219276525	0	0.0	13437.141199459009	0	0.0	14057.211813681617	3.347275768083324E-5	-94.73212052540204	14816.624193306807	8.730125390436603E-5
7393000	-81443.73440514703	-81335.55642857488	-108.17797657214986	-81335.55642857488	13792.41518936431	0	0.0	338.35838491554915	1	0.0	9508.867487602734	0	0.0	13027.705525727519	0	0.0	13792.41518936431	3.433859530522031E-5	-94.1939510507274	19274.706816669957	8.730125390436603E-5
7394000	-81443.00281583887	-81335.32141108053	-107.68140475835348	-81335.32141108053	13186.050639848254	1	0.0	286.39055362594917	1	0.0	8918.86817246413	0	0.0	12363.153108645653	0	0.0	13186.050639848254	3.647681318569408E-5	-93.66417942182073	19925.364615271315	8.730125390436603E-5
7395000	-81450.02570698512	-81335.84341438652	-114.18229259860458	-81335.84341438652	22672.741262927393	1	0.0	498.97434417117245	1	0.0	15385.122226868823	0	0.0	21465.90189902341	0	0.0	22672.741262927393	2.082431541907481E-5	-99.09535176765951	58073.4749502537	8.730125390436603E-5
7396000	-81449.24705490006	-81336.26356324482	-112.98349165523977	-81336.26356324482	21143.53028798388	0	0.0	446.3987983611148	1	0.0	14877.100414152632	0	0.0	19788.648738213244	0	0.0	21143.53028798388	2.2209163364674077E-5	-98.25551576964969	40558.447136162446	8.730125390436603E-5
7397000	-81448.27809208332	-81335.92146234166	-112.3566297416525	-81335.92146234166	13766.071696769588	1	0.0	285.86995578549454	1	0.0	9315.031547471493	0	0.0	12876.15140228792	0	0.0	13766.071696769588	3.432880441399208E-5	-97.33694534887367	54296.10971819552	8.730125390436603E-5
7398000	-81446.5960282676	-81339.24340984333	-107.35261842426391	-81339.24340984333	12125.501928719337	1	0.0	291.2520069716687	1	0.0	8412.612692969695	0	0.0	11330.864547418674	0	0.0	12125.501928719337	3.948250820419377E-5	-93.25642025863522	21562.729818650838	8.730125390436603E-5
7399000	-81439.79686829768	-81334.23412892457	-105.56273937311491	-81334.23412892457	10612.121723868642	1	0.0	249.28573636588615	1	0.0	7193.502488838401	0	0.0	10111.801260754664	0	0.0	10612.121723868642	4.5072617687138686E-5	-92.20364865294545	10317.679782840196	8.730125390436603E-5
7400000	-81444.37140025677	-81335.59856636319	-108.77283389358142	-81335.59856636319	14207.575135607347	1	0.0	333.3951836226741	1	0.0	9614.0212577723	0	0.0	13441.717118634515	0	0.0	14207.575135607347	3.378665303762604E-5	-95.11048643379944	13972.842819250278	8.730125390436603E-5
7401000	-81441.19488922239	-81336.27076508856	-104.92412413382675	-81336.27076508856	10258.628315492006	1	0.0	238.22174687910052	1	0.0	6782.692663055392	0	0.0	9645.364031903939	0	0.0	10258.628315492006	4.67303846304979E-5	-91.2675032906053	13893.054383102864	8.730125390436603E-5
7402000	-81445.54365095335	-81338.10147873989	-107.44217221345588	-81338.10147873989	12133.117167077684	1	0.0	304.98247236663315	1	0.0	8302.537537233122	0	0.0	11589.557960536677	0	0.0	12133.117167077684	3.9168414922892094E-5	-94.07445301613477	10407.090832981157	8.730125390436603E-5
7403000	-81441.88849531904	-81338.11842797225	-103.77006734678501	-81338.11842797225	8907.511383780537	1	0.0	240.35162429951367	1	0.0	6118.5420434795	0	0.0	8342.18415105146	0	0.0	8907.511383780537	5.403123454419215E-5	-90.43603165630132	10062.395509428377	1.29689958854996E-4
7404000	-81442.66995638596	-81337.61354045727	-105.05641592868172	-81337.61354045727	9596.63406069191	1	0.0	260.4268142163638	1	0.0	6652.724304075754	0	0.0	8883.258157828244	0	0.0	9596.63406069191	4.9248579326771275E-5	-91.11390219627518	18490.98471225003	1.29689958854996E-4
7405000	-81445.9015986361	-81339.13697825141	-106.76462038469518	-81339.13697825141	12056.382148850296	1	0.0	280.1974607349012	1	0.0	8173.328294596829	0	0.0	11048.309362525872	0	0.0	12056.382148850296	3.9236970274326435E-5	-92.83399902020379	18272.3855262499	1.29689958854996E-4
7406000	-81441.08866338195	-81335.01353267017	-106.07513071178182	-81335.01353267017	10732.270967798962	1	0.0	267.4990195451493	1	0.0	7367.885271468632	0	0.0	10138.839349317113	0	0.0	10732.270967798962	4.4584995222089966E-5	-92.5740541553037	11891.76477135003	1.29689958854996E-4
7407000	-81443.58949661283	-81333.92875413639	-109.66074247643935	-81333.92875413639	14733.441122153106	1	0.0	336.64564853593646	1	0.0	10083.082924810493	0	0.0	13848.584737267905	0	0.0	14733.441122153106	3.2372777460832354E-5	-95.1034421126131	34194.67505764384	1.29689958854996E-4
7408000	-81445.50757949255	-81336.25229934974	-109.25528014280476	-81336.25229934974	14498.468340993415	1	0.0	326.88056703055184	1	0.0	9865.782683336667	0	0.0	14038.327967270634	0	0.0	14498.468340993415	3.28811681952169E-5	-94.89445397184947	28095.115595486463	1.29689958854996E-4
7409000	-81452.54875343111	-81343.90271889264	-108.6460345384764	-81343.90271889264	13069.50918343322	1	0.0	374.8575860462901	1	0.0	8739.701975030026	0	0.0	12454.267906341704	0	0.0	13069.50918343322	3.585693919272276E-5	-94.92009143175571	14890.339913926318	1.29689958854996E-4
7410000	-81446.83268594688	-81342.23031202925	-104.60237391762742	-81342.23031202925	9613.70518857639	1	0.0	259.4116961049086	1	0.0	6683.137155256762	0	0.0	8985.84690355304	0	0.0	9613.70518857639	4.9098325997448745E-5	-91.08513040162008	12085.580938737827	1.29689958854996E-4
7411000	-81449.58433536075	-81339.45714902582	-110.127186334921	-81339.45714902582	15470.642734367206	0	0.0	390.0519203525762	1	0.0	10422.63020045712	0	0.0	14926.905672339177	0	0.0	15470.642734367206	3.0695152739913494E-5	-95.91455838884275	24225.29933448408	1.29689958854996E-4
7412000	-81444.74253265555	-81334.5489850076	-110.19354764795158	-81334.5489850076	17109.158799603054	1	0.0	391.94096240485726	1	0.0	11886.922310586187	0	0.0	16051.150714812748	0	0.0	17109.158799603054	2.741059274263825E-5	-96.25265579930618	18460.970190220833	4.886453538631956E-5
7413000	-81451.94905580024	-81338.71301608828	-113.23603971196523	-81338.71301608828	22880.253376845285	1	0.0	499.44771841102175	1	0.0	15852.805478772012	0	0.0	21875.4053183178	0	0.0	22880.253376845285	2.0751488587035747E-5	-98.88662310759334	27776.311128835252	4.886453538631956E-5
7414000	-81457.64021810799	-81335.96697046224	-121.67324764575326	-81335.96697046224	45911.1167815207	1	0.0	1037.877137615235	1	0.0	30856.163390656588	0	0.0	43516.0144363049	0	0.0	45911.1167815207	1.0357650155961987E-5	-105.72610957573399	137263.8526591071	4.886453538631956E-5
7415000	-81456.44403587782	-81340.97031635536	-115.47371952245692	-81340.97031635536	28071.940725370503	1	0.0	758.9691547458809	1	0.0	19380.01778446645	0	0.0	26462.278535981135	0	0.0	28071.940725370503	1.6945759477585762E-5	-100.89778790402858	34837.64495978474	4.886453538631956E-5
7416000	-81462.65292883149	-81343.37091814296	-119.2820106885387	-81343.37091814296	39636.718965678476	1	0.0	1022.1785112773143	1	0.0	27427.184972853436	0	0.0	37154.12681500113	0	0.0	39636.718965678476	1.1802663108475623E-5	-104.00173182860297	70460.04385579091	4.886453538631956E-5
7417000	-81468.4821186508	-81345.5367343375	-122.9453843133074	-81345.5367343375	49647.44382636206	1	0.0	1225.1743144880734	1	0.0	34743.70408450218	0	0.0	46370.534897056925	0	0.0	49647.44382636206	9.65501654752651E-6	-106.76511776344353	173301.60971155786	4.886453538631956E-5
7418000	-81455.9223176477	-81336.54809518243	-119.37422246526161	-81336.54809518243	35255.64725337652	1	0.0	928.694427524638	1	0.0	24503.378165753616	0	0.0	33267.0845693318	0	0.0	35255.64725337652	1.3347180281312271E-5	-103.69124892645024	105397.66416187334	4.886453538631956E-5
7419000	-81459.13899655643	-81337.05602540837	-122.0829711480632	-81337.05602540837	47233.7056378497	1	0.0	1167.5458092597642	1	0.0	33256.718081211344	0	0.0	43777.497180542756	0	0.0	47233.7056378497	1.0078486115041096E-5	-106.7810272510639	72003.219435443	4.886453538631956E-5
7420000	-81448.01602644399	-81336.57116304297	-111.44486340101435	-81336.57116304297	19595.695574921752	1	0.0	468.9757144358962	1	0.0	13244.512449101268	0	0.0	18611.648251647108	0	0.0	19595.695574921752	2.431243342752976E-5	-97.20498856928468	24894.372331118782	4.886453538631956E-5
