node1,node2
b2423,b2752
b0169,b3314
b2799,b2800
b1074,b1946
b3299,b3315
b1082,b1946
b1079,b1941
b0973,b2721
b1521,b4323
b0051,b3289
b3230,b3296
b0763,b0764
b2606,b3321
b0911,b3302
b3306,b4203
b1080,b1950
b2813,b2963
b2425,b2751
b1077,b1937
b3299,b3318
b0842,b2470
b3294,b3318
b3626,b3842
b3186,b3313
b0722,b0729
b2183,b2594
b0078,b3769
b3314,b3341
b3313,b3985
b1077,b1942
b3316,b4202
b4094,b4096
b1080,b1947
b1925,b1947
b0077,b3769
b1083,b1880
b1078,b1880
b1117,b1118
b0312,b0314
b3230,b3306
b0978,b0979
b2195,b2197
b2234,b2675
b0023,b3637
b1082,b1941
b1083,b1950
b0170,b4200
b1199,b1200
b3297,b3311
b2609,b3312
b1083,b1943
b3083,b4539
b4097,b4102
b1925,b1941
b1081,b1082
b0023,b3065
b3294,b3341
b1072,b1075
b1676,b3919
b3294,b3304
b0911,b4200
b1764,b4079
b2279,b2281
b2281,b2284
b2801,b2805
b3313,b3637
b3306,b3340
b0677,b0679
b2606,b4202
b0428,b0431
b2195,b2196
b1079,b1880
b1079,b1924
b0676,b0679
b2284,b2288
b0911,b3317
b0729,b1276
b0169,b3301
b3319,b3340
b3299,b3304
b0694,b0698
b3186,b3306
b1305,b1308
b2423,b2764
